院校名称,省份,科类,年份,批次,最低分,最低位次,招生计划
吕梁学院,湖南,历史类,2025,本科批,482,34448,9
吉林农业科技学院,湖南,历史类,2025,本科批,482,34896,9
大庆师范学院,湖南,历史类,2025,本科批,482,33567,13
江西科技师范大学,湖南,历史类,2025,本科批,482,34896,
重庆财经学院,湖南,历史类,2025,本科批,482,34448,
四川工商学院,湖南,历史类,2025,本科批,482,34896,1
喀什大学,湖南,历史类,2025,本科批,482,34896,80
新疆科技学院,湖南,历史类,2025,本科批,482,34000,
山西传媒学院,湖南,历史类,2025,本科批,481,34448,16
赣南师范大学,湖南,历史类,2025,本科批,481,35363,38
成都锦城学院,湖南,历史类,2025,本科批,481,35363,
西安文理学院,湖南,历史类,2025,本科批,481,35363,23
吉林工程技术师范学院,湖南,历史类,2025,本科批,480,35363,27
黑龙江工业学院,湖南,历史类,2025,本科批,480,34896,31
黑龙江八一农垦大学,湖南,历史类,2025,本科批,480,35807,
江西工程学院,湖南,历史类,2025,本科批,480,35807,2
黄冈师范学院,湖南,历史类,2025,本科批,480,35807,33
湖北第二师范学院,湖南,历史类,2025,本科批,480,35807,
河南师范大学,湖南,历史类,2025,本科批,479,36291,
湖南汽车工程职业大学,湖南,历史类,2025,本科批,479,36291,
内蒙古工业大学,湖南,历史类,2025,本科批,478,36782,
广西艺术学院,湖南,历史类,2025,本科批,478,36782,
昆明医科大学海源学院,湖南,历史类,2025,本科批,478,36782,
新疆艺术学院,湖南,历史类,2025,本科批,478,36782,
东南大学成贤学院,湖南,历史类,2025,本科批,477,35807,4
浙江师范大学行知学院,湖南,历史类,2025,本科批,477,37270,1
浙江工商大学杭州商学院,湖南,历史类,2025,本科批,477,35807,5
厦门大学嘉庚学院,湖南,历史类,2025,本科批,477,37270,29
上海工艺美术职业学院,湖南,历史类,2025,专科批,476,37733,1
太原师范学院,湖南,历史类,2025,本科批,476,37733,
桂林学院,湖南,历史类,2025,本科批,476,37733,6
武汉工商学院,湖南,历史类,2025,本科批,476,37733,
长春大学,湖南,历史类,2025,本科批,475,38223,15
南阳理工学院,湖南,历史类,2025,本科批,475,38223,7
北京科技职业大学,湖南,历史类,2025,专科批,474,38719,
浙江经贸职业技术学院,湖南,历史类,2025,专科批,474,38719,4
山西晋中理工学院,湖南,历史类,2025,本科批,474,38719,2
吉林师范大学,湖南,历史类,2025,本科批,474,38719,
绍兴文理学院,湖南,历史类,2025,本科批,474,38719,32
宜宾学院,湖南,历史类,2025,本科批,474,38719,20
贵州黔南经济学院,湖南,历史类,2025,本科批,474,38719,3
天津外国语大学滨海外事学院,湖南,历史类,2025,本科批,473,39204,
吉林艺术学院,湖南,历史类,2025,本科批,473,39204,6
杭州电子科技大学信息工程学院,湖南,历史类,2025,本科批,473,39204,8
福州大学至诚学院,湖南,历史类,2025,本科批,473,39204,10
海南师范大学,湖南,历史类,2025,本科批,473,39204,82
西南财经大学天府学院,湖南,历史类,2025,本科批,473,37733,
贵州黔南科技学院,湖南,历史类,2025,本科批,473,39204,3
沈阳师范大学,湖南,历史类,2025,本科批,472,39701,21
浙江万里学院,湖南,历史类,2025,本科批,472,39701,
浙江工业大学之江学院,湖南,历史类,2025,本科批,472,38223,5
南京财经大学红山学院,湖南,历史类,2025,本科批,472,39701,
