分数,位次,省份,年份,科类
228,32448,内蒙古,2025,历史类
227,32457,内蒙古,2025,历史类
226,32467,内蒙古,2025,历史类
225,32476,内蒙古,2025,历史类
224,32487,内蒙古,2025,历史类
223,32507,内蒙古,2025,历史类
222,32516,内蒙古,2025,历史类
221,32530,内蒙古,2025,历史类
220,32538,内蒙古,2025,历史类
219,32548,内蒙古,2025,历史类
218,32554,内蒙古,2025,历史类
217,32561,内蒙古,2025,历史类
216,32564,内蒙古,2025,历史类
215,32571,内蒙古,2025,历史类
214,32576,内蒙古,2025,历史类
213,32582,内蒙古,2025,历史类
212,32586,内蒙古,2025,历史类
211,32597,内蒙古,2025,历史类
210,32604,内蒙古,2025,历史类
209,32610,内蒙古,2025,历史类
208,32617,内蒙古,2025,历史类
207,32619,内蒙古,2025,历史类
206,32626,内蒙古,2025,历史类
205,32630,内蒙古,2025,历史类
204,32632,内蒙古,2025,历史类
203,32635,内蒙古,2025,历史类
202,32638,内蒙古,2025,历史类
201,32639,内蒙古,2025,历史类
200,32644,内蒙古,2025,历史类
704,11,内蒙古,2025,物理类
703,11,内蒙古,2025,物理类
702,16,内蒙古,2025,物理类
701,19,内蒙古,2025,物理类
700,24,内蒙古,2025,物理类
699,28,内蒙古,2025,物理类
698,29,内蒙古,2025,物理类
697,32,内蒙古,2025,物理类
696,36,内蒙古,2025,物理类
695,41,内蒙古,2025,物理类
694,47,内蒙古,2025,物理类
693,49,内蒙古,2025,物理类
692,54,内蒙古,2025,物理类
691,58,内蒙古,2025,物理类
690,66,内蒙古,2025,物理类
689,74,内蒙古,2025,物理类
688,82,内蒙古,2025,物理类
687,90,内蒙古,2025,物理类
686,106,内蒙古,2025,物理类
685,120,内蒙古,2025,物理类
684,133,内蒙古,2025,物理类
683,140,内蒙古,2025,物理类
682,152,内蒙古,2025,物理类
681,167,内蒙古,2025,物理类
680,190,内蒙古,2025,物理类
679,212,内蒙古,2025,物理类
678,226,内蒙古,2025,物理类
677,245,内蒙古,2025,物理类
676,266,内蒙古,2025,物理类
675,285,内蒙古,2025,物理类
674,313,内蒙古,2025,物理类
673,330,内蒙古,2025,物理类
672,350,内蒙古,2025,物理类
671,370,内蒙古,2025,物理类
670,393,内蒙古,2025,物理类
669,413,内蒙古,2025,物理类
668,436,内蒙古,2025,物理类
667,470,内蒙古,2025,物理类
666,495,内蒙古,2025,物理类
665,519,内蒙古,2025,物理类
664,541,内蒙古,2025,物理类
663,577,内蒙古,2025,物理类
662,601,内蒙古,2025,物理类
661,638,内蒙古,2025,物理类
660,670,内蒙古,2025,物理类
659,713,内蒙古,2025,物理类
658,753,内蒙古,2025,物理类
657,793,内蒙古,2025,物理类
656,841,内蒙古,2025,物理类
655,897,内蒙古,2025,物理类
654,950,内蒙古,2025,物理类
653,1003,内蒙古,2025,物理类
652,1052,内蒙古,2025,物理类
651,1099,内蒙古,2025,物理类
650,1149,内蒙古,2025,物理类
649,1218,内蒙古,2025,物理类
648,1272,内蒙古,2025,物理类
