院校名称,省份,科类,年份,批次,最低分,最低位次,招生计划
川北医学院,重庆,历史类,2025,本科批,512,14858,
乐山师范学院,重庆,历史类,2025,本科批,512,14858,
大理大学,重庆,历史类,2025,本科批,512,14858,
天水师范大学,重庆,历史类,2025,本科批,512,14858,
陇南师范学院,重庆,历史类,2025,本科批,512,14858,
齐齐哈尔大学,重庆,历史类,2025,本科批,511,15080,
南京晓庄学院,重庆,历史类,2025,本科批,511,15080,
宜春学院,重庆,历史类,2025,本科批,511,15080,
湖南财政经济学院,重庆,历史类,2025,本科批,511,15080,
岭南师范学院,重庆,历史类,2025,本科批,511,15080,
重庆科技大学,重庆,历史类,2025,本科批,511,15080,
南京工业职业技术大学,重庆,历史类,2025,本科批,510,15318,
郑州师范学院,重庆,历史类,2025,本科批,510,15318,
湖北理工学院,重庆,历史类,2025,本科批,510,15318,
桂林理工大学,重庆,历史类,2025,本科批,510,15318,
广西财经学院,重庆,历史类,2025,本科批,510,15318,
重庆邮电大学,重庆,历史类,2025,本科批,510,15318,
四川师范大学,重庆,历史类,2025,本科批,510,15318,
贵州民族大学,重庆,历史类,2025,本科批,510,15318,
西南林业大学,重庆,历史类,2025,本科批,510,15318,
青海师范大学,重庆,历史类,2025,本科批,510,15318,
四川外国语大学,重庆,历史类,2025,本科提前批B段,510,15318,
北华航天工业学院,重庆,历史类,2025,本科批,509,15556,
白城师范学院,重庆,历史类,2025,本科批,509,15556,
哈尔滨理工大学,重庆,历史类,2025,本科批,509,14858,
潍坊学院,重庆,历史类,2025,本科批,509,15556,
聊城大学,重庆,历史类,2025,本科批,509,15556,
安阳师范学院,重庆,历史类,2025,本科批,509,15556,
湖北经济学院,重庆,历史类,2025,本科批,509,15556,
怀化学院,重庆,历史类,2025,本科批,509,15556,
湖南工程学院,重庆,历史类,2025,本科批,509,15318,
广东轻工职业技术大学,重庆,历史类,2025,本科批,509,15556,
北部湾大学,重庆,历史类,2025,本科批,509,15556,
宜宾学院,重庆,历史类,2025,本科批,509,15556,
攀枝花学院,重庆,历史类,2025,本科批,509,15556,
成都工业学院,重庆,历史类,2025,本科批,509,15556,
贵州工程应用技术学院,重庆,历史类,2025,本科批,509,15556,
宝鸡文理学院,重庆,历史类,2025,本科批,509,15556,2
西安文理学院,重庆,历史类,2025,本科批,509,15556,
北京体育大学,重庆,历史类,2025,本科批,508,15814,
华北科技学院,重庆,历史类,2025,本科批,508,15814,
山西师范大学,重庆,历史类,2025,本科批,508,15814,10
辽宁工程技术大学,重庆,历史类,2025,本科批,508,15814,
井冈山大学,重庆,历史类,2025,本科批,508,15814,
济宁学院,重庆,历史类,2025,本科批,508,15814,
齐鲁工业大学,重庆,历史类,2025,本科批,508,15814,
洛阳理工学院,重庆,历史类,2025,本科批,508,15814,
邵阳学院,重庆,历史类,2025,本科批,508,15814,
重庆师范大学,重庆,历史类,2025,本科批,508,15814,
阿坝师范学院,重庆,历史类,2025,本科批,508,15814,
遵义医科大学,重庆,历史类,2025,本科批,508,15814,
陕西学前师范学院,重庆,历史类,2025,本科批,508,15814,
北方民族大学,重庆,历史类,2025,本科批,508,15814,
天津体育学院,重庆,历史类,2025,本科批,507,16063,
衡水学院,重庆,历史类,2025,本科批,507,16063,
沈阳理工大学,重庆,历史类,2025,本科批,507,16063,
长春师范大学,重庆,历史类,2025,本科批,507,16063,
江西水利电力大学,重庆,历史类,2025,本科批,507,16063,
郑州航空工业管理学院,重庆,历史类,2025,本科批,507,16063,
衡阳师范学院,重庆,历史类,2025,本科批,507,16063,
广西师范大学,重庆,历史类,2025,本科批,507,16063,
昭通学院,重庆,历史类,2025,本科批,507,16063,
