院校名称,省份,科类,年份,批次,最低分,最低位次,招生计划
湖北职业技术学院,甘肃,历史类,2025,专科批F段,394,29287,22
上海杉达学院,甘肃,历史类,2025,本科批C段,394,29287,
河南推拿职业学院,甘肃,历史类,2025,专科批F段,393,29514,9
宁夏职业技术大学,甘肃,历史类,2025,专科批F段,393,29514,
兰州资源环境职业技术大学,甘肃,历史类,2025,专科批F段,392,29761,
桐城师范高等专科学校,甘肃,历史类,2025,专科批F段,389,30450,
厦门城市职业学院,甘肃,历史类,2025,专科批F段,389,30450,
江苏城市职业学院,甘肃,历史类,2025,专科批F段,387,30858,
宜春职业技术学院,甘肃,历史类,2025,专科批F段,387,30858,3
重庆财经职业学院,甘肃,历史类,2025,专科批F段,386,29761,
江苏工程职业技术学院,甘肃,历史类,2025,专科批F段,385,30669,3
山西工程科技职业大学,甘肃,历史类,2025,专科批F段,384,31059,5
重庆工程职业技术学院,甘肃,历史类,2025,专科批F段,384,31526,5
镇江市高等专科学校,甘肃,历史类,2025,专科批F段,383,31753,5
抚州医药学院,甘肃,历史类,2025,专科批F段,383,31753,
浙江机电职业技术大学,甘肃,历史类,2025,专科批F段,380,32436,
河北交通职业技术学院,甘肃,历史类,2025,专科批F段,379,32668,
兰州财经大学,甘肃,历史类,2025,本科批C段,379,32668,
乌兰察布医学高等专科学校,甘肃,历史类,2025,专科批F段,375,33575,
海南经贸职业技术学院,甘肃,历史类,2025,专科批F段,375,33575,
内蒙古财经大学,甘肃,历史类,2025,本科批C段,375,33575,
天水师范大学,甘肃,历史类,2025,本科批C段,374,33789,
海南外国语职业学院,甘肃,历史类,2025,专科批F段,372,34303,
楚雄医药高等专科学校,甘肃,历史类,2025,专科批F段,372,34303,4
上海交通职业技术学院,甘肃,历史类,2025,专科批F段,371,34553,
浙江建设职业技术学院,甘肃,历史类,2025,专科批F段,368,34065,
威海职业学院,甘肃,历史类,2025,专科批F段,368,34799,5
浙江经贸职业技术学院,甘肃,历史类,2025,专科批F段,367,35482,19
甘肃政法大学,甘肃,历史类,2025,本科批C段,365,35979,
辽宁民族师范高等专科学校,甘肃,历史类,2025,专科批F段,362,36670,
云南财经职业学院,甘肃,历史类,2025,专科批F段,358,37675,3
长春金融高等专科学校,甘肃,历史类,2025,专科批F段,356,38118,5
渤海船舶职业学院,甘肃,历史类,2025,专科批F段,355,36670,
滨州职业学院,甘肃,历史类,2025,专科批F段,354,38522,
上海旅游高等专科学校,甘肃,历史类,2025,专科批F段,353,37441,7
南昌健康职业技术学院,甘肃,历史类,2025,专科批F段,353,38782,8
江苏电子信息职业学院,甘肃,历史类,2025,专科批F段,351,39236,
河北化工医药职业技术学院,甘肃,历史类,2025,专科批F段,350,39236,4
安阳职业技术学院,甘肃,历史类,2025,专科批F段,350,39498,
河北正定师范高等专科学校,甘肃,历史类,2025,专科批F段,346,40455,
徐州幼儿师范高等专科学校,甘肃,历史类,2025,专科批F段,340,41830,
伊春职业学院,甘肃,历史类,2025,专科批F段,339,42107,15
信阳职业技术学院,甘肃,历史类,2025,专科批F段,336,42821,6
重庆工贸职业技术学院,甘肃,历史类,2025,专科批F段,335,42107,40
黎明职业大学,甘肃,历史类,2025,专科批F段,332,43707,6
湖南汽车工程职业大学,甘肃,历史类,2025,专科批F段,331,43946,
