院校名称,省份,科类,年份,批次,最低分,最低位次,招生计划
青岛科技大学,内蒙古,历史类,2025,本科批,558,4175,
湖南工商大学,内蒙古,历史类,2025,本科批,558,4175,
西安工业大学,内蒙古,历史类,2025,本科批,558,4175,
天津工业大学,内蒙古,历史类,2025,本科批,557,4273,
上海海关学院,内蒙古,历史类,2025,本科批,557,4273,
四川外国语大学,内蒙古,历史类,2025,本科批,557,4273,
中南民族大学,内蒙古,历史类,2025,本科批,556,4355,
西北政法大学,内蒙古,历史类,2025,本科提前批B段,556,4355,
内蒙古民族大学,内蒙古,历史类,2025,本科提前批B段,556,4355,
中国劳动关系学院,内蒙古,历史类,2025,本科批,555,4441,
新疆大学,内蒙古,历史类,2025,本科批,555,4441,
苏州科技大学,内蒙古,历史类,2025,本科批,555,4441,
南京财经大学,内蒙古,历史类,2025,本科提前批C段,555,4441,
浙江师范大学,内蒙古,历史类,2025,本科提前批C段,555,4441,
兰州交通大学,内蒙古,历史类,2025,本科批,554,4515,
南华大学,内蒙古,历史类,2025,本科批,554,4515,
石河子大学,内蒙古,历史类,2025,本科批,554,4515,
北师香港浸会大学,内蒙古,历史类,2025,本科批,554,4515,
内蒙古师范大学,内蒙古,历史类,2025,本科提前批B段,554,4515,
中南民族大学,内蒙古,历史类,2025,本科提前批C段,553,4515,
太原科技大学,内蒙古,历史类,2025,本科批,552,4584,
上海戏剧学院,内蒙古,历史类,2025,本科批,552,4658,
集美大学,内蒙古,历史类,2025,本科批,552,4658,
聊城大学,内蒙古,历史类,2025,本科批,552,4658,
东北农业大学,内蒙古,历史类,2025,本科批,552,4658,
四川外国语大学,内蒙古,历史类,2025,本科提前批B段,552,4658,
天津科技大学,内蒙古,历史类,2025,本科批,551,4741,
西安外国语大学,内蒙古,历史类,2025,本科批,551,4741,
甘肃政法大学,内蒙古,历史类,2025,本科批,551,4584,
云南财经大学,内蒙古,历史类,2025,本科批,551,4741,
广东金融学院,内蒙古,历史类,2025,本科批,550,4823,
东北师范大学,内蒙古,历史类,2025,本科批,550,4823,
天津外国语大学,内蒙古,历史类,2025,本科批,550,4823,
湖南农业大学,内蒙古,历史类,2025,本科批,550,4823,
河南师范大学,内蒙古,历史类,2025,本科批,550,4823,
厦门理工学院,内蒙古,历史类,2025,本科批,549,4911,
北京物资学院,内蒙古,历史类,2025,本科批,549,4911,
安徽财经大学,内蒙古,历史类,2025,本科批,549,4911,
北京联合大学,内蒙古,历史类,2025,本科批,549,4911,
中国刑事警察学院,内蒙古,历史类,2025,本科提前批B段,549,4911,
湖北师范大学,内蒙古,历史类,2025,本科批,548,5002,
齐鲁工业大学,内蒙古,历史类,2025,本科批,548,5002,
广州中医药大学,内蒙古,历史类,2025,本科批,548,5002,
南京警察学院,内蒙古,历史类,2025,本科提前批B段,548,5002,
成都信息工程大学,内蒙古,历史类,2025,本科批,547,5092,
河北大学,内蒙古,历史类,2025,本科批,547,5092,
东莞理工学院,内蒙古,历史类,2025,本科批,547,5092,
山东财经大学,内蒙古,历史类,2025,本科批,547,5092,
湖南工程学院,内蒙古,历史类,2025,本科批,546,5172,
安徽师范大学,内蒙古,历史类,2025,本科批,546,5172,
湖南科技大学,内蒙古,历史类,2025,本科批,546,5172,
大连民族大学,内蒙古,历史类,2025,本科提前批C段,546,5172,
鞍山师范学院,内蒙古,历史类,2025,本科批,545,5244,
西安文理学院,内蒙古,历史类,2025,本科批,545,5244,
大连交通大学,内蒙古,历史类,2025,本科批,544,5330,
北京外国语大学,内蒙古,历史类,2025,本科提前批C段,544,5330,
山东师范大学,内蒙古,历史类,2025,本科提前批C段,544,5330,
中北大学,内蒙古,历史类,2025,本科批,543,5406,
浙江科技大学,内蒙古,历史类,2025,本科批,543,5244,
江苏师范大学,内蒙古,历史类,2025,本科批,543,5406,
华侨大学,内蒙古,历史类,2025,本科批,542,5498,
天津师范大学,内蒙古,历史类,2025,本科批,542,5498,
石家庄铁道大学,内蒙古,历史类,2025,本科批,541,5582,
山西财经大学,内蒙古,历史类,2025,本科批,541,5582,
