分数,位次,省份,年份,科类
297,233519,广西,2025,物理类
296,234110,广西,2025,物理类
295,234633,广西,2025,物理类
294,235193,广西,2025,物理类
293,235732,广西,2025,物理类
292,236276,广西,2025,物理类
291,236810,广西,2025,物理类
290,237327,广西,2025,物理类
289,237804,广西,2025,物理类
288,238310,广西,2025,物理类
287,238783,广西,2025,物理类
286,239305,广西,2025,物理类
285,239751,广西,2025,物理类
284,240241,广西,2025,物理类
283,240726,广西,2025,物理类
282,241185,广西,2025,物理类
281,241649,广西,2025,物理类
280,242085,广西,2025,物理类
279,242522,广西,2025,物理类
278,242940,广西,2025,物理类
277,243373,广西,2025,物理类
276,243777,广西,2025,物理类
275,244246,广西,2025,物理类
274,244673,广西,2025,物理类
273,245069,广西,2025,物理类
272,245486,广西,2025,物理类
271,245838,广西,2025,物理类
270,246204,广西,2025,物理类
269,246590,广西,2025,物理类
268,246969,广西,2025,物理类
267,247324,广西,2025,物理类
266,247670,广西,2025,物理类
265,247982,广西,2025,物理类
264,248326,广西,2025,物理类
263,248671,广西,2025,物理类
262,248989,广西,2025,物理类
261,249313,广西,2025,物理类
260,249641,广西,2025,物理类
259,249949,广西,2025,物理类
258,250224,广西,2025,物理类
257,250531,广西,2025,物理类
256,250834,广西,2025,物理类
255,251117,广西,2025,物理类
254,251383,广西,2025,物理类
253,251672,广西,2025,物理类
252,251935,广西,2025,物理类
251,252172,广西,2025,物理类
250,252431,广西,2025,物理类
249,252683,广西,2025,物理类
248,252949,广西,2025,物理类
247,253202,广西,2025,物理类
246,253434,广西,2025,物理类
245,253667,广西,2025,物理类
244,253911,广西,2025,物理类
243,254152,广西,2025,物理类
242,254408,广西,2025,物理类
241,254617,广西,2025,物理类
240,254814,广西,2025,物理类
239,255040,广西,2025,物理类
238,255245,广西,2025,物理类
237,255443,广西,2025,物理类
236,255617,广西,2025,物理类
235,255797,广西,2025,物理类
234,255998,广西,2025,物理类
233,256179,广西,2025,物理类
232,256360,广西,2025,物理类
231,256541,广西,2025,物理类
230,256687,广西,2025,物理类
229,256853,广西,2025,物理类
228,257021,广西,2025,物理类
227,257189,广西,2025,物理类
226,257379,广西,2025,物理类
225,257531,广西,2025,物理类
224,257684,广西,2025,物理类
223,257843,广西,2025,物理类
222,257996,广西,2025,物理类
221,258127,广西,2025,物理类
220,258256,广西,2025,物理类
219,258395,广西,2025,物理类
218,258538,广西,2025,物理类
217,258670,广西,2025,物理类
216,258799,广西,2025,物理类
215,258940,广西,2025,物理类
214,259067,广西,2025,物理类
