院校名称,省份,科类,年份,批次,最低分,最低位次,招生计划
怀化学院,陕西,历史类,2025,本科批,479,22730,
河南科技学院,陕西,历史类,2025,本科批,479,22730,
平顶山学院,陕西,历史类,2025,本科批,479,22730,
玉林师范学院,陕西,历史类,2025,本科批,479,22730,
桂林航天工业学院,陕西,历史类,2025,本科批,479,21898,
四川旅游学院,陕西,历史类,2025,本科批,479,22730,10
文山学院,陕西,历史类,2025,本科批,479,22180,15
西安文理学院,陕西,历史类,2025,本科批,479,22730,540
中原工学院,陕西,历史类,2025,本科批,478,23028,
郑州工程技术学院,陕西,历史类,2025,本科批,478,23028,
百色学院,陕西,历史类,2025,本科批,478,23028,16
重庆财经学院,陕西,历史类,2025,本科批,478,21898,
滨州医学院,陕西,历史类,2025,本科批,478,23028,
河北环境工程学院,陕西,历史类,2025,本科批,477,23028,6
吕梁学院,陕西,历史类,2025,本科批,477,22730,19
黑河学院,陕西,历史类,2025,本科批,477,23332,
泰山学院,陕西,历史类,2025,本科批,477,23332,5
浙江万里学院,陕西,历史类,2025,本科批,477,23332,
喀什大学,陕西,历史类,2025,本科批,477,23332,80
长治医学院,陕西,历史类,2025,本科批,476,23594,4
海南师范大学,陕西,历史类,2025,本科批,476,23594,31
榆林学院,陕西,历史类,2025,本科批,476,23594,
东南大学成贤学院,陕西,历史类,2025,本科批,475,23891,
安徽艺术学院,陕西,历史类,2025,本科批,475,23891,10
浙江工商大学杭州商学院,陕西,历史类,2025,本科批,475,23891,3
南昌医学院,陕西,历史类,2025,本科批,475,23891,
桂林电子科技大学,陕西,历史类,2025,本科批,475,23891,
新疆艺术学院,陕西,历史类,2025,本科批,475,23891,
内蒙古艺术学院,陕西,历史类,2025,本科批,474,24165,
哈尔滨学院,陕西,历史类,2025,本科批,474,24165,
蚌埠工商学院,陕西,历史类,2025,本科批,474,23891,
西安音乐学院,陕西,历史类,2025,本科批,474,24165,
西安美术学院,陕西,历史类,2025,本科批,474,24165,
武汉工程大学邮电与信息工程学院,陕西,历史类,2025,本科批,473,24478,
运城学院,陕西,历史类,2025,本科批,472,24766,
齐鲁医药学院,陕西,历史类,2025,本科批,472,24766,
西南财经大学天府学院,陕西,历史类,2025,本科批,471,25064,
运城职业技术大学,陕西,历史类,2025,本科批,469,25701,4
浙江工业大学之江学院,陕西,历史类,2025,本科批,469,25701,2
烟台理工学院,陕西,历史类,2025,本科批,468,25991,
武汉工商学院,陕西,历史类,2025,本科批,468,24766,
湖南人文科技学院,陕西,历史类,2025,本科批,468,25991,9
重庆工程学院,陕西,历史类,2025,本科批,468,25064,
成都锦城学院,陕西,历史类,2025,本科批,466,26580,
上海杉达学院,陕西,历史类,2025,本科批,465,26892,
重庆外语外事学院,陕西,历史类,2025,本科批,465,26892,
重庆移通学院,陕西,历史类,2025,本科批,465,26892,
吉林外国语大学,陕西,历史类,2025,本科批,464,27201,
中国矿业大学徐海学院,陕西,历史类,2025,本科批,462,27773,
张家口学院,陕西,历史类,2025,专科批,461,27202,4
天津外国语大学滨海外事学院,陕西,历史类,2025,本科批,461,28056,
海南热带海洋学院,陕西,历史类,2025,本科批,460,28325,
渭南师范学院,陕西,历史类,2025,本科批,460,28325,637
北京科技职业大学,陕西,历史类,2025,专科批,459,28589,
昆明医科大学海源学院,陕西,历史类,2025,本科批,459,28589,
西安建筑科技大学华清学院,陕西,历史类,2025,本科批,458,27773,
福州大学至诚学院,陕西,历史类,2025,本科批,457,29166,10
成都银杏酒店管理学院,陕西,历史类,2025,本科批,457,29166,
成都东软学院,陕西,历史类,2025,本科批,457,27773,
贵州黔南科技学院,陕西,历史类,2025,本科批,457,29166,6
南昌交通学院,陕西,历史类,2025,本科批,456,29479,
武汉华夏理工学院,陕西,历史类,2025,本科批,456,28589,
襄阳职业技术学院,陕西,历史类,2025,专科批,455,29781,5
滇池学院,陕西,历史类,2025,本科批,454,30092,33
长春科技学院,陕西,历史类,2025,本科批,453,30092,
马鞍山学院,陕西,历史类,2025,本科批,453,30222,
宁夏理工学院,陕西,历史类,2025,本科批,453,30386,44
安徽第二医学院,陕西,历史类,2025,专科批,451,31023,2
天津商业大学宝德学院,陕西,历史类,2025,本科批,448,31964,
桂林学院,陕西,历史类,2025,本科批,448,31964,40
苏州卫生职业技术学院,陕西,历史类,2025,专科批,447,32296,
浙江树人学院,陕西,历史类,2025,本科批,446,31672,10
