分数,位次,省份,年份,科类
629,9339,四川,2025,物理类
628,9704,四川,2025,物理类
627,10101,四川,2025,物理类
626,10486,四川,2025,物理类
625,10898,四川,2025,物理类
624,11304,四川,2025,物理类
623,11716,四川,2025,物理类
622,12096,四川,2025,物理类
621,12558,四川,2025,物理类
620,12979,四川,2025,物理类
619,13420,四川,2025,物理类
618,13814,四川,2025,物理类
617,14292,四川,2025,物理类
616,14761,四川,2025,物理类
615,15239,四川,2025,物理类
614,15739,四川,2025,物理类
613,16212,四川,2025,物理类
612,16680,四川,2025,物理类
611,17239,四川,2025,物理类
610,17774,四川,2025,物理类
609,18260,四川,2025,物理类
608,18804,四川,2025,物理类
607,19363,四川,2025,物理类
606,19899,四川,2025,物理类
605,20484,四川,2025,物理类
604,21058,四川,2025,物理类
603,21662,四川,2025,物理类
602,22235,四川,2025,物理类
601,22824,四川,2025,物理类
600,23461,四川,2025,物理类
599,24083,四川,2025,物理类
598,24744,四川,2025,物理类
597,25369,四川,2025,物理类
596,25965,四川,2025,物理类
595,26637,四川,2025,物理类
594,27315,四川,2025,物理类
593,27996,四川,2025,物理类
592,28720,四川,2025,物理类
591,29415,四川,2025,物理类
590,30107,四川,2025,物理类
589,30818,四川,2025,物理类
588,31541,四川,2025,物理类
587,32274,四川,2025,物理类
586,32968,四川,2025,物理类
585,33728,四川,2025,物理类
584,34455,四川,2025,物理类
583,35194,四川,2025,物理类
582,35928,四川,2025,物理类
581,36672,四川,2025,物理类
580,37428,四川,2025,物理类
579,38241,四川,2025,物理类
578,38996,四川,2025,物理类
577,39823,四川,2025,物理类
576,40707,四川,2025,物理类
575,41558,四川,2025,物理类
574,42395,四川,2025,物理类
573,43244,四川,2025,物理类
572,44146,四川,2025,物理类
571,45003,四川,2025,物理类
570,45869,四川,2025,物理类
569,46766,四川,2025,物理类
568,47711,四川,2025,物理类
567,48644,四川,2025,物理类
566,49593,四川,2025,物理类
565,50491,四川,2025,物理类
564,51460,四川,2025,物理类
563,52443,四川,2025,物理类
562,53398,四川,2025,物理类
561,54387,四川,2025,物理类
560,55395,四川,2025,物理类
559,56423,四川,2025,物理类
558,57388,四川,2025,物理类
557,58346,四川,2025,物理类
556,59373,四川,2025,物理类
555,60374,四川,2025,物理类
554,61371,四川,2025,物理类
553,62454,四川,2025,物理类
552,63535,四川,2025,物理类
551,64577,四川,2025,物理类
550,65638,四川,2025,物理类
549,66644,四川,2025,物理类
548,67613,四川,2025,物理类
547,68733,四川,2025,物理类
546,69786,四川,2025,物理类
545,70843,四川,2025,物理类
544,71973,四川,2025,物理类
543,73079,四川,2025,物理类
542,74215,四川,2025,物理类
541,75327,四川,2025,物理类
540,76490,四川,2025,物理类
539,77689,四川,2025,物理类
538,78802,四川,2025,物理类
537,79949,四川,2025,物理类
536,81156,四川,2025,物理类
535,82339,四川,2025,物理类
