分数,位次,省份,年份,科类
294,347872,河北,2025,物理类
293,348138,河北,2025,物理类
292,348373,河北,2025,物理类
291,348625,河北,2025,物理类
290,348896,河北,2025,物理类
289,349167,河北,2025,物理类
288,349405,河北,2025,物理类
287,349673,河北,2025,物理类
286,349891,河北,2025,物理类
285,350127,河北,2025,物理类
284,350365,河北,2025,物理类
283,350583,河北,2025,物理类
282,350791,河北,2025,物理类
281,351033,河北,2025,物理类
280,351263,河北,2025,物理类
279,351483,河北,2025,物理类
278,351685,河北,2025,物理类
277,351909,河北,2025,物理类
276,352130,河北,2025,物理类
275,352332,河北,2025,物理类
274,352542,河北,2025,物理类
273,352758,河北,2025,物理类
272,352957,河北,2025,物理类
271,353168,河北,2025,物理类
270,353341,河北,2025,物理类
269,353534,河北,2025,物理类
268,353740,河北,2025,物理类
267,353926,河北,2025,物理类
266,354112,河北,2025,物理类
265,354295,河北,2025,物理类
264,354476,河北,2025,物理类
263,354663,河北,2025,物理类
262,354832,河北,2025,物理类
261,354991,河北,2025,物理类
260,355194,河北,2025,物理类
259,355364,河北,2025,物理类
258,355507,河北,2025,物理类
257,355686,河北,2025,物理类
256,355849,河北,2025,物理类
255,355991,河北,2025,物理类
254,356143,河北,2025,物理类
253,356278,河北,2025,物理类
252,356447,河北,2025,物理类
251,356614,河北,2025,物理类
250,356767,河北,2025,物理类
249,356908,河北,2025,物理类
248,357041,河北,2025,物理类
247,357198,河北,2025,物理类
246,357317,河北,2025,物理类
245,357453,河北,2025,物理类
244,357570,河北,2025,物理类
243,357691,河北,2025,物理类
242,357809,河北,2025,物理类
241,357947,河北,2025,物理类
240,358092,河北,2025,物理类
239,358223,河北,2025,物理类
238,358345,河北,2025,物理类
237,358486,河北,2025,物理类
236,358591,河北,2025,物理类
235,358710,河北,2025,物理类
234,358846,河北,2025,物理类
233,358962,河北,2025,物理类
232,359050,河北,2025,物理类
231,359169,河北,2025,物理类
230,359275,河北,2025,物理类
229,359370,河北,2025,物理类
228,359482,河北,2025,物理类
227,359586,河北,2025,物理类
226,359668,河北,2025,物理类
225,359760,河北,2025,物理类
224,359845,河北,2025,物理类
223,359928,河北,2025,物理类
222,360025,河北,2025,物理类
221,360112,河北,2025,物理类
220,360204,河北,2025,物理类
219,360304,河北,2025,物理类
218,360375,河北,2025,物理类
217,360463,河北,2025,物理类
216,360531,河北,2025,物理类
215,360618,河北,2025,物理类
214,360688,河北,2025,物理类
213,360751,河北,2025,物理类
212,360827,河北,2025,物理类
211,360894,河北,2025,物理类
210,360955,河北,2025,物理类
209,361000,河北,2025,物理类
208,361062,河北,2025,物理类
207,361108,河北,2025,物理类
206,361158,河北,2025,物理类
205,361210,河北,2025,物理类
204,361262,河北,2025,物理类
203,361317,河北,2025,物理类
202,361373,河北,2025,物理类
201,361425,河北,2025,物理类
200,361477,河北,2025,物理类
199,361520,河北,2025,物理类
198,361576,河北,2025,物理类
197,361625,河北,2025,物理类
196,361682,河北,2025,物理类
195,361723,河北,2025,物理类
194,361780,河北,2025,物理类
193,361820,河北,2025,物理类
192,361867,河北,2025,物理类
191,361907,河北,2025,物理类
190,361941,河北,2025,物理类
189,361984,河北,2025,物理类
188,362012,河北,2025,物理类
187,362059,河北,2025,物理类
186,362090,河北,2025,物理类
185,362121,河北,2025,物理类
184,362156,河北,2025,物理类
183,362179,河北,2025,物理类
182,362203,河北,2025,物理类
181,362231,河北,2025,物理类
180,362259,河北,2025,物理类
179,362298,河北,2025,物理类
178,362328,河北,2025,物理类
177,362353,河北,2025,物理类
176,362382,河北,2025,物理类
175,362409,河北,2025,物理类
174,362436,河北,2025,物理类
173,362462,河北,2025,物理类
172,362492,河北,2025,物理类
171,362516,河北,2025,物理类
170,362547,河北,2025,物理类
169,362567,河北,2025,物理类
168,362583,河北,2025,物理类
167,362598,河北,2025,物理类
166,362615,河北,2025,物理类
165,362642,河北,2025,物理类
164,362659,河北,2025,物理类
163,362676,河北,2025,物理类
162,362694,河北,2025,物理类
161,362717,河北,2025,物理类
160,362736,河北,2025,物理类
159,362752,河北,2025,物理类
158,362773,河北,2025,物理类
157,362805,河北,2025,物理类
156,362824,河北,2025,物理类
155,362841,河北,2025,物理类
154,362852,河北,2025,物理类
153,362870,河北,2025,物理类
152,362890,河北,2025,物理类
151,362907,河北,2025,物理类
150,362922,河北,2025,物理类
149,362935,河北,2025,物理类
148,362944,河北,2025,物理类
147,362959,河北,2025,物理类
146,362970,河北,2025,物理类
145,362983,河北,2025,物理类
144,362993,河北,2025,物理类
143,363011,河北,2025,物理类
142,363017,河北,2025,物理类
141,363027,河北,2025,物理类
140,363040,河北,2025,物理类
