院校名称,省份,科类,年份,批次,最低分,最低位次,招生计划
桂林理工大学,云南,历史类,2025,本科批B段,521,19782,
四川文理学院,云南,历史类,2025,本科批B段,521,19410,12
昆明学院,云南,历史类,2025,本科批B段,521,19782,297
廊坊师范学院,云南,历史类,2025,本科批B段,520,20125,10
衢州学院,云南,历史类,2025,本科批B段,520,20125,13
榆林学院,云南,历史类,2025,本科批B段,520,19410,6
天津农学院,云南,历史类,2025,本科批B段,519,20482,19
山西农业大学,云南,历史类,2025,本科批B段,519,20482,10
哈尔滨师范大学,云南,历史类,2025,本科批B段,519,20482,
浙江万里学院,云南,历史类,2025,本科批B段,519,20482,
九江学院,云南,历史类,2025,本科批B段,519,20482,
四川民族学院,云南,历史类,2025,本科批B段,519,20125,10
西安文理学院,云南,历史类,2025,本科批B段,519,20482,9
齐齐哈尔大学,云南,历史类,2025,本科批B段,518,20803,7
青岛科技大学,云南,历史类,2025,本科批B段,518,20803,18
湖北民族大学,云南,历史类,2025,本科批B段,518,20803,
太原工业学院,云南,历史类,2025,本科批B段,517,21194,2
黑龙江八一农垦大学,云南,历史类,2025,本科批B段,517,21194,8
河南工程学院,云南,历史类,2025,本科批B段,517,21194,2
北部湾大学,云南,历史类,2025,本科批B段,517,21194,
攀枝花学院,云南,历史类,2025,本科批B段,517,21194,4
贵阳康养职业大学,云南,历史类,2025,本科批B段,517,21194,3
大理大学,云南,历史类,2025,本科批B段,517,21194,483
喀什大学,云南,历史类,2025,本科批B段,517,21194,12
惠州学院,云南,历史类,2025,本科批B段,516,21195,3
铜仁学院,云南,历史类,2025,本科批B段,516,,5
河北金融学院,云南,历史类,2025,本科批B段,515,21889,22
湖北汽车工业学院,云南,历史类,2025,本科批B段,515,21889,
南京财经大学红山学院,云南,历史类,2025,本科批B段,515,21889,7
长治学院,云南,历史类,2025,本科批B段,514,22248,18
中原工学院,云南,历史类,2025,本科批B段,514,22248,12
桂林航天工业学院,云南,历史类,2025,本科批B段,514,22248,
昆明医科大学,云南,历史类,2025,本科批B段,514,22248,237
北方民族大学,云南,历史类,2025,本科批B段,514,22248,64
宁夏师范大学,云南,历史类,2025,本科批B段,514,22248,2
邢台学院,云南,历史类,2025,本科批B段,513,22249,10
晋中学院,云南,历史类,2025,本科批B段,513,22590,14
绥化学院,云南,历史类,2025,本科批B段,513,22590,8
齐齐哈尔医学院,云南,历史类,2025,本科批B段,513,21532,7
百色学院,云南,历史类,2025,本科批B段,512,22939,35
陕西学前师范学院,云南,历史类,2025,本科批B段,512,22939,
石家庄铁道大学四方学院,云南,历史类,2025,本科批B段,511,23330,3
吉林工商学院,云南,历史类,2025,本科批B段,511,23330,20
昆明学院,云南,历史类,2025,本科提前批A段,511,23330,144
河南科技学院,云南,历史类,2025,本科批B段,510,23735,8
怀化学院,云南,历史类,2025,本科批B段,510,23330,
安顺学院,云南,历史类,2025,本科批B段,510,23735,3
鞍山师范学院,云南,历史类,2025,本科批B段,509,24086,21
闽江学院,云南,历史类,2025,本科批B段,509,23736,5
四川工商学院,云南,历史类,2025,本科批B段,508,24087,2
西南林业大学,云南,历史类,2025,本科批B段,508,24463,521
渭南师范学院,云南,历史类,2025,本科批B段,508,24086,3
上海中医药大学,云南,历史类,2025,本科批B段,507,24843,
淮阴师范学院,云南,历史类,2025,本科批B段,507,24843,
江西飞行学院,云南,历史类,2025,本科批B段,507,24843,1
南阳师范学院,云南,历史类,2025,本科批B段,507,24843,8
天津仁爱学院,云南,历史类,2025,本科批B段,506,24844,2
平顶山学院,云南,历史类,2025,本科批B段,506,25231,4
辽东学院,云南,历史类,2025,本科批B段,505,25588,
黑河学院,云南,历史类,2025,本科批B段,505,25588,5
枣庄学院,云南,历史类,2025,本科批B段,505,25588,5
贵州工程应用技术学院,云南,历史类,2025,本科批B段,505,25588,4
武夷学院,云南,历史类,2025,本科批B段,504,25589,2
武汉工商学院,云南,历史类,2025,本科批B段,504,25956,8
淮阴工学院,云南,历史类,2025,本科批B段,503,25957,10
龙岩学院,云南,历史类,2025,本科批B段,503,26333,
安阳工学院,云南,历史类,2025,本科批B段,503,26333,2
肇庆学院,云南,历史类,2025,本科批B段,503,26333,17
运城学院,云南,历史类,2025,本科批B段,502,26699,20
大连民族大学,云南,历史类,2025,本科批B段,502,26699,19
凯里学院,云南,历史类,2025,本科批B段,502,26699,5
文山学院,云南,历史类,2025,本科批B段,502,26699,626
内蒙古工业大学,云南,历史类,2025,本科批B段,501,27096,6
吉林工程技术师范学院,云南,历史类,2025,本科批B段,501,25956,30
黑龙江工业学院,云南,历史类,2025,本科批B段,501,27096,24
三明学院,云南,历史类,2025,本科批B段,501,27096,18
郑州工程技术学院,云南,历史类,2025,本科批B段,501,26699,
山东女子学院,云南,历史类,2025,本科批B段,501,27096,20
吕梁学院,云南,历史类,2025,本科批B段,500,27471,9
泰山学院,云南,历史类,2025,本科批B段,500,27471,5
重庆财经学院,云南,历史类,2025,本科批B段,500,27471,
曲靖师范学院,云南,历史类,2025,本科批B段,500,27471,828
兰州资源环境职业技术大学,云南,历史类,2025,本科批B段,500,27471,
河北环境工程学院,云南,历史类,2025,本科批B段,499,27096,9
南京航空航天大学金城学院,云南,历史类,2025,本科批B段,499,27472,2
山东第一医科大学,云南,历史类,2025,本科批B段,499,27843,2
南宁学院,云南,历史类,2025,本科批B段,499,27472,2
杭州职业技术大学,云南,历史类,2025,专科批,498,28212,
长春工业大学,云南,历史类,2025,本科批B段,497,28634,15
西南财经大学天府学院,云南,历史类,2025,本科批B段,497,28634,
天津美术学院,云南,历史类,2025,本科批B段,495,29462,
成都锦城学院,云南,历史类,2025,本科批B段,495,29462,15
云南警官学院,云南,历史类,2025,本科提前批B段,495,29462,
浙江财经大学东方学院,云南,历史类,2025,本科批B段,494,29873,8
保山学院,云南,历史类,2025,本科批B段,493,30285,482
浙江工商大学杭州商学院,云南,历史类,2025,本科批B段,493,30285,8
江西师范大学科学技术学院,云南,历史类,2025,本科批B段,492,30286,6
重庆工程学院,云南,历史类,2025,本科批B段,491,31075,11
玉溪师范学院,云南,历史类,2025,本科批B段,491,31075,758
长春人文学院,云南,历史类,2025,本科批B段,490,31076,
云南农业大学,云南,历史类,2025,本科批B段,489,31912,926
云南中医药大学,云南,历史类,2025,本科批B段,489,31912,197
辽宁师范大学海华学院,云南,历史类,2025,本科批B段,488,31913,1
重庆外语外事学院,云南,历史类,2025,本科批B段,488,32361,18
东南大学成贤学院,云南,历史类,2025,本科批B段,486,33157,
福州大学至诚学院,云南,历史类,2025,本科批B段,486,33157,7
齐鲁医药学院,云南,历史类,2025,本科批B段,486,33157,
天津师范大学,云南,历史类,2025,专科批,484,33564,6
琼台师范学院,云南,历史类,2025,本科批B段,484,33983,
重庆移通学院,云南,历史类,2025,本科批B段,484,33983,
成都银杏酒店管理学院,云南,历史类,2025,本科批B段,484,33983,3
成都东软学院,云南,历史类,2025,本科批B段,483,33983,6
浙江工业大学之江学院,云南,历史类,2025,本科批B段,482,34807,4
重庆人文科技学院,云南,历史类,2025,本科批B段,482,34807,
苏州大学应用技术学院,云南,历史类,2025,本科批B段,482,34807,7
四川铁道职业学院,云南,历史类,2025,专科批,478,36584,
沈阳师范大学,云南,历史类,2025,本科批B段,477,37042,17
吉林外国语大学,云南,历史类,2025,本科批B段,476,37506,
西京学院,云南,历史类,2025,本科批B段,475,,16
昆明铁道职业技术学院,云南,历史类,2025,专科批,474,38424,122
宁波大学科学技术学院,云南,历史类,2025,本科批B段,474,38424,
滇池学院,云南,历史类,2025,本科批B段,474,38424,1467
昆明医科大学海源学院,云南,历史类,2025,本科批B段,474,38424,
连云港职业技术学院,云南,历史类,2025,专科批,473,38838,
安徽第二医学院,云南,历史类,2025,专科批,473,37953,6
广西体育高等专科学校,云南,历史类,2025,专科批,473,38838,
昆明理工大学,云南,历史类,2025,本科批B段,473,38838,
南昌交通学院,云南,历史类,2025,本科批B段,472,39292,
苏州卫生职业技术学院,云南,历史类,2025,专科批,471,39747,
天津商业大学宝德学院,云南,历史类,2025,本科批B段,471,39747,
温州商学院,云南,历史类,2025,本科批B段,470,40197,3
长春理工大学,云南,历史类,2025,本科批B段,469,40666,
长春师范大学,云南,历史类,2025,本科批B段,469,40666,17
桂林学院,云南,历史类,2025,本科批B段,469,40666,16
武汉华夏理工学院,云南,历史类,2025,本科批B段,468,41104,8
大庆师范学院,云南,历史类,2025,本科批B段,467,41105,6
天津外国语大学滨海外事学院,云南,历史类,2025,本科批B段,466,42007,
南京师范大学泰州学院,云南,历史类,2025,本科批B段,466,42007,
江西软件职业技术大学,云南,历史类,2025,本科批B段,466,42007,2
武汉工程大学邮电与信息工程学院,云南,历史类,2025,本科批B段,466,42007,
海南热带海洋学院,云南,历史类,2025,本科批B段,466,42007,
宁夏理工学院,云南,历史类,2025,本科批B段,466,42007,4
红河学院,云南,历史类,2025,本科批B段,465,42449,805
云南民族大学,云南,历史类,2025,本科批B段,465,42449,1095
重庆工业职业技术大学,云南,历史类,2025,专科批,464,41104,11
常州机电职业技术学院,云南,历史类,2025,专科批,461,44317,5
漳州职业技术学院,云南,历史类,2025,专科批,461,44317,
南京机电职业技术学院,云南,历史类,2025,专科批,461,42895,
重庆幼儿师范高等专科学校,云南,历史类,2025,专科批,460,44764,
襄阳职业技术学院,云南,历史类,2025,专科批,458,45723,15
河南医学高等专科学校,云南,历史类,2025,专科批,456,45219,
重庆财经职业学院,云南,历史类,2025,专科批,454,47617,
太原学院,云南,历史类,2025,本科批B段,453,48096,
浙江机电职业技术大学,云南,历史类,2025,专科批,452,48612,
浙江商业职业技术学院,云南,历史类,2025,专科批,452,48612,13
厦门工学院,云南,历史类,2025,本科批B段,452,48612,4
江苏城市职业学院,云南,历史类,2025,专科批,448,50496,
厦门城市职业学院,云南,历史类,2025,专科批,448,48612,
抚州医药学院,云南,历史类,2025,专科批,448,50496,
武汉民政职业学院,云南,历史类,2025,专科批,447,51009,19
长春建筑学院,云南,历史类,2025,本科批B段,447,51009,
昆明工业职业技术学院,云南,历史类,2025,高本贯通批,445,52029,
浙江安防职业技术学院,云南,历史类,2025,专科批,442,53510,
徐州幼儿师范高等专科学校,云南,历史类,2025,专科批,441,53989,
福建电力职业技术学院,云南,历史类,2025,专科批,440,54506,
曲靖健康医学院,云南,历史类,2025,专科批,439,55019,1344
长春大学旅游学院,云南,历史类,2025,本科批B段,439,55019,5
重庆工贸职业技术学院,云南,历史类,2025,专科批,438,55518,18
四川水利职业技术学院,云南,历史类,2025,专科批,436,56485,
乐山职业技术学院,云南,历史类,2025,专科批,436,56485,
上海农林职业技术学院,云南,历史类,2025,专科批,435,57005,
黎明职业大学,云南,历史类,2025,专科批,434,57488,4
河南推拿职业学院,云南,历史类,2025,专科批,433,58000,12
贵州护理职业技术学院,云南,历史类,2025,专科批,433,58000,5
上海旅游高等专科学校,云南,历史类,2025,专科批,432,58493,14
江西医学高等专科学校,云南,历史类,2025,专科批,431,58996,
上海交通职业技术学院,云南,历史类,2025,专科批,429,60027,
大连东软信息学院,云南,历史类,2025,本科批B段,429,60027,
哈尔滨石油学院,云南,历史类,2025,本科批B段,429,59484,2
东莞职业技术学院,云南,历史类,2025,专科批,428,60501,
贵阳职业技术学院,云南,历史类,2025,专科批,427,61023,
上海杉达学院,云南,历史类,2025,本科批B段,426,61528,
桐城师范高等专科学校,云南,历史类,2025,专科批,424,62472,
河北轨道运输职业技术学院,云南,历史类,2025,专科批,423,63003,
镇江市高等专科学校,云南,历史类,2025,专科批,423,63003,8
江西应用技术职业学院,云南,历史类,2025,专科批,422,63518,4
云南财经职业学院,云南,历史类,2025,专科批,422,63518,320
