院校名称,省份,科类,年份,批次,最低分,最低位次,招生计划
山东第一医科大学,四川,历史类,2025,本科批B段,528,31015,7
汉江师范学院,四川,历史类,2025,本科批B段,528,31015,10
九江学院,四川,历史类,2025,本科批B段,527,31573,
武汉商学院,四川,历史类,2025,本科批B段,527,31573,
北部湾大学,四川,历史类,2025,本科批B段,527,31573,
安顺学院,四川,历史类,2025,本科批B段,527,31573,2
安康学院,四川,历史类,2025,本科批B段,527,31015,8
陕西学前师范学院,四川,历史类,2025,本科批B段,527,31573,
忻州师范学院,四川,历史类,2025,本科批B段,526,32116,16
南昌医学院,四川,历史类,2025,本科批B段,526,31573,
山东工商学院,四川,历史类,2025,本科批B段,526,32116,
安徽艺术学院,四川,历史类,2025,本科批B段,526,32116,3
平顶山学院,四川,历史类,2025,本科批B段,526,32116,
四川民族学院,四川,历史类,2025,本科批B段,526,32116,324
哈尔滨学院,四川,历史类,2025,本科批B段,525,32698,
连云港师范学院,四川,历史类,2025,本科批B段,525,32698,
池州学院,四川,历史类,2025,本科批B段,525,31573,19
三明学院,四川,历史类,2025,本科批B段,525,32698,8
龙岩学院,四川,历史类,2025,本科批B段,525,31573,
河南科技学院,四川,历史类,2025,本科批B段,525,32698,
湖南工业大学,四川,历史类,2025,本科批B段,525,32698,
桂林航天工业学院,四川,历史类,2025,本科批B段,525,31573,
百色学院,四川,历史类,2025,本科批B段,525,32698,30
肇庆学院,四川,历史类,2025,本科批B段,525,32698,13
天津体育学院,四川,历史类,2025,本科批B段,524,33264,
山东女子学院,四川,历史类,2025,本科批B段,524,33264,6
四川师范大学,四川,历史类,2025,本科批A段（国家专项）,523,33891,
张家口学院,四川,历史类,2025,本科批B段,523,33265,10
长治学院,四川,历史类,2025,本科批B段,523,33891,11
辽宁科技学院,四川,历史类,2025,本科批B段,523,32698,8
长春工业大学,四川,历史类,2025,本科批B段,523,33891,15
四川师范大学,四川,历史类,2025,本科批B段,523,33891,
文山学院,四川,历史类,2025,本科批B段,523,33891,9
河北金融学院,四川,历史类,2025,本科批B段,522,34457,25
河北环境工程学院,四川,历史类,2025,本科批B段,522,33891,12
集宁师范学院,四川,历史类,2025,本科批B段,522,34457,7
营口理工学院,四川,历史类,2025,本科批B段,522,33891,5
牡丹江师范学院,四川,历史类,2025,本科批B段,522,34457,37
江西飞行学院,四川,历史类,2025,本科批B段,522,34457,2
泰山学院,四川,历史类,2025,本科批B段,522,34457,5
济宁学院,四川,历史类,2025,本科批B段,522,34457,
山东工艺美术学院,四川,历史类,2025,本科批B段,522,33264,4
郑州工程技术学院,四川,历史类,2025,本科批B段,522,33891,
信阳农林学院,四川,历史类,2025,本科批B段,522,33264,15
武汉轻工大学,四川,历史类,2025,本科批B段,522,34457,
宜宾学院,四川,历史类,2025,本科批B段,522,34457,1109
四川文理学院,四川,历史类,2025,本科批B段,522,34457,
西北师范大学,四川,历史类,2025,本科批B段,522,34457,
杭州职业技术大学,四川,历史类,2025,专科批,521,35017,
吕梁学院,四川,历史类,2025,本科批B段,521,33891,10
山西工程科技职业大学,四川,历史类,2025,本科批B段,521,33891,8
鞍山师范学院,四川,历史类,2025,本科批B段,521,35017,
辽东学院,四川,历史类,2025,本科批B段,521,35017,
吉林工程技术师范学院,四川,历史类,2025,本科批B段,521,34457,
黑河学院,四川,历史类,2025,本科批B段,521,35017,
四川旅游学院,四川,历史类,2025,本科批B段,521,35017,302
绥化学院,四川,历史类,2025,本科批B段,520,35652,34
佳木斯大学,四川,历史类,2025,本科批B段,520,35652,
淮阴师范学院,四川,历史类,2025,本科批B段,520,35652,
贺州学院,四川,历史类,2025,本科批B段,520,35652,12
重庆工商大学,四川,历史类,2025,本科批B段,520,35652,
河北建筑工程学院,四川,历史类,2025,本科批B段,519,36221,
黑龙江工业学院,四川,历史类,2025,本科批B段,519,35017,40
绵阳师范学院,四川,历史类,2025,本科批B段,519,36221,
咸阳师范学院,四川,历史类,2025,本科批B段,519,36221,3
成都中医药大学,四川,历史类,2025,本科批B段,517,37405,
新疆艺术学院,四川,历史类,2025,本科批B段,517,37405,
重庆财经学院,四川,历史类,2025,本科批B段,516,37999,
长春科技学院,四川,历史类,2025,本科批B段,515,38597,
琼台师范学院,四川,历史类,2025,本科批B段,513,39791,
四川音乐学院,四川,历史类,2025,本科批B段,513,39791,
喀什大学,四川,历史类,2025,本科批B段,513,39791,162
四川师范大学,四川,历史类,2025,本科提前批B段,512,40388,
长春师范大学,四川,历史类,2025,本科批B段,511,40955,
西南医科大学,四川,历史类,2025,本科批（区域教育均衡发展专项）,511,40955,
运城职业技术大学,四川,历史类,2025,本科批B段,509,42155,6
南京传媒学院,四川,历史类,2025,本科批B段,509,42155,
宁波工程学院,四川,历史类,2025,本科批B段,509,42155,13
浙江工业大学之江学院,四川,历史类,2025,本科批B段,509,42155,5
南昌交通学院,四川,历史类,2025,本科批B段,508,42766,
渭南师范学院,四川,历史类,2025,本科批B段,508,42766,22
湖北民族大学,四川,历史类,2025,本科批B段,507,43439,
东南大学成贤学院,四川,历史类,2025,本科批B段,506,44094,
齐鲁医药学院,四川,历史类,2025,本科批B段,506,44094,
四川旅游学院,四川,历史类,2025,专科批,505,44094,20
海南热带海洋学院,四川,历史类,2025,本科批B段,505,44731,
成都锦城学院,四川,历史类,2025,本科批B段,505,44731,
南京财经大学红山学院,四川,历史类,2025,本科批B段,503,45962,
武汉工商学院,四川,历史类,2025,本科批B段,503,45962,
绵阳师范学院,四川,历史类,2025,本科批（区域教育均衡发展专项）,502,46606,20
南京师范大学泰州学院,四川,历史类,2025,本科批B段,500,47906,
贵州黔南科技学院,四川,历史类,2025,本科批B段,500,47906,7
乐山师范学院,四川,历史类,2025,本科提前批B段,500,47906,43
廊坊师范学院,四川,历史类,2025,本科批B段,499,48590,19
哈尔滨理工大学,四川,历史类,2025,本科批B段,499,48590,
重庆移通学院,四川,历史类,2025,本科批B段,499,48590,
浙江工商大学杭州商学院,四川,历史类,2025,本科批B段,498,49287,24
浙江财经大学东方学院,四川,历史类,2025,本科批B段,498,49287,15
中国矿业大学徐海学院,四川,历史类,2025,本科批B段,497,49965,
沈阳师范大学,四川,历史类,2025,本科批B段,495,51298,66
重庆工程学院,四川,历史类,2025,本科批B段,495,51298,
滇池学院,四川,历史类,2025,本科批B段,495,51298,28
武汉工程大学邮电与信息工程学院,四川,历史类,2025,本科批B段,492,53274,
西南财经大学天府学院,四川,历史类,2025,本科批B段,492,53274,
郑州经贸学院,四川,历史类,2025,本科批B段,490,54633,
吉林外国语大学,四川,历史类,2025,本科批B段,489,55309,
福州大学至诚学院,四川,历史类,2025,本科批B段,489,55309,8
重庆人文科技学院,四川,历史类,2025,本科批B段,489,55309,
西京学院,四川,历史类,2025,本科批B段,489,53934,8
重庆医科大学,四川,历史类,2025,专科批,488,56035,
汉江师范学院,四川,历史类,2025,专科批,485,58131,12
厦门工学院,四川,历史类,2025,本科批B段,482,60241,8
苏州卫生职业技术学院,四川,历史类,2025,专科批,481,60967,
四川铁道职业学院,四川,历史类,2025,专科批,481,60967,
宁波大学科学技术学院,四川,历史类,2025,本科批B段,480,61683,
温州医科大学仁济学院,四川,历史类,2025,本科批B段,479,62360,9
天津外国语大学滨海外事学院,四川,历史类,2025,本科批B段,478,63029,
武汉华夏理工学院,四川,历史类,2025,本科批B段,478,60241,
温州商学院,四川,历史类,2025,本科批B段,477,63722,9
江苏经贸职业技术学院,四川,历史类,2025,专科批,476,64383,5
苏州大学应用技术学院,四川,历史类,2025,本科批B段,475,65102,61
成都东软学院,四川,历史类,2025,本科批B段,475,65102,
天津商业大学宝德学院,四川,历史类,2025,本科批B段,474,65764,
河北传媒学院,四川,历史类,2025,本科批B段,473,66430,
福建电力职业技术学院,四川,历史类,2025,专科批,472,67122,
西安建筑科技大学华清学院,四川,历史类,2025,本科批B段,472,67122,
南京机电职业技术学院,四川,历史类,2025,专科批,471,67861,
浙江机电职业技术大学,四川,历史类,2025,专科批,470,65764,
四川师范大学,四川,历史类,2025,本科批A段（地方专项）,470,68594,
西安明德理工学院,四川,历史类,2025,本科批B段,470,68594,
浙江交通职业技术学院,四川,历史类,2025,专科批,468,70005,
安徽第二医学院,四川,历史类,2025,专科批,468,70005,24
广州软件学院,四川,历史类,2025,本科批B段,468,70005,
宁夏理工学院,四川,历史类,2025,本科批B段,468,70005,45
信阳农林学院,四川,历史类,2025,专科批,467,70656,2
大连科技学院,四川,历史类,2025,本科批B段,467,69262,
长春人文学院,四川,历史类,2025,本科批B段,467,70656,
常州机电职业技术学院,四川,历史类,2025,专科批,465,72052,5
安徽中医药高等专科学校,四川,历史类,2025,专科批,464,72715,28
浙江商业职业技术学院,四川,历史类,2025,专科批,463,73412,7
曲靖健康医学院,四川,历史类,2025,专科批,463,73412,5
长春光华学院,四川,历史类,2025,本科批B段,462,70656,
武汉民政职业学院,四川,历史类,2025,专科批,461,74786,25
上海行健职业学院,四川,历史类,2025,专科批,460,72715,
浙江邮电职业技术学院,四川,历史类,2025,专科批,460,75461,4
浙江建设职业技术学院,四川,历史类,2025,专科批,459,76126,
杭州科技职业技术学院,四川,历史类,2025,专科批,456,78223,5
抚州医药学院,四川,历史类,2025,专科批,456,78223,
重庆工程职业技术学院,四川,历史类,2025,专科批,456,78223,79
上海杉达学院,四川,历史类,2025,专科批,453,79684,
河南医学高等专科学校,四川,历史类,2025,专科批,453,80365,
江西应用技术职业学院,四川,历史类,2025,专科批,452,81018,3
河南推拿职业学院,四川,历史类,2025,专科批,452,81018,12
四川水利职业技术学院,四川,历史类,2025,专科批,450,82426,
漳州职业技术学院,四川,历史类,2025,专科批,449,83125,
太原学院,四川,历史类,2025,本科批B段,449,83125,
上海交通职业技术学院,四川,历史类,2025,专科批,447,84456,
江苏城市职业学院,四川,历史类,2025,专科批,447,81018,
兰州资源环境职业技术大学,四川,历史类,2025,专科批,446,85148,
长春建筑学院,四川,历史类,2025,本科批B段,444,86525,
赣南卫生健康职业学院,四川,历史类,2025,专科批,443,87206,
成都锦城学院,四川,历史类,2025,专科批,443,87206,
江西医学高等专科学校,四川,历史类,2025,专科批,442,87933,
重庆财经职业学院,四川,历史类,2025,专科批,442,87933,
湖北职业技术学院,四川,历史类,2025,专科批,441,88567,58
长春大学旅游学院,四川,历史类,2025,本科批B段,441,88567,
义乌工商职业技术学院,四川,历史类,2025,专科批,440,89240,
大连东软信息学院,四川,历史类,2025,本科批B段,440,89240,
重庆五一职业技术学院,四川,历史类,2025,专科批,438,90536,
上海农林职业技术学院,四川,历史类,2025,专科批,437,91158,
浙江纺织服装职业技术学院,四川,历史类,2025,专科批,436,91796,
河北轨道运输职业技术学院,四川,历史类,2025,专科批,434,93181,
齐齐哈尔工程学院,四川,历史类,2025,本科批B段,433,92482,9
厦门城市职业学院,四川,历史类,2025,专科批,432,94518,
齐鲁医药学院,四川,历史类,2025,专科批,432,94518,
红河卫生职业学院,四川,历史类,2025,专科批,432,94518,
上海杉达学院,四川,历史类,2025,本科批B段,432,94518,
绵阳师范学院,四川,历史类,2025,本科批（预科）,431,95189,
襄阳职业技术学院,四川,历史类,2025,专科批,430,95878,49
连云港职业技术学院,四川,历史类,2025,专科批,429,96561,
宜春职业技术学院,四川,历史类,2025,专科批,428,97195,17
