分数,位次,省份,年份,科类
672,403,重庆,2025,物理类
671,433,重庆,2025,物理类
670,470,重庆,2025,物理类
669,516,重庆,2025,物理类
668,561,重庆,2025,物理类
667,602,重庆,2025,物理类
666,643,重庆,2025,物理类
665,693,重庆,2025,物理类
664,740,重庆,2025,物理类
663,792,重庆,2025,物理类
662,844,重庆,2025,物理类
661,889,重庆,2025,物理类
660,951,重庆,2025,物理类
659,1027,重庆,2025,物理类
658,1099,重庆,2025,物理类
657,1164,重庆,2025,物理类
656,1240,重庆,2025,物理类
655,1315,重庆,2025,物理类
654,1381,重庆,2025,物理类
653,1454,重庆,2025,物理类
652,1540,重庆,2025,物理类
651,1619,重庆,2025,物理类
650,1701,重庆,2025,物理类
649,1803,重庆,2025,物理类
648,1889,重庆,2025,物理类
647,1994,重庆,2025,物理类
646,2108,重庆,2025,物理类
645,2224,重庆,2025,物理类
644,2337,重庆,2025,物理类
643,2472,重庆,2025,物理类
642,2592,重庆,2025,物理类
641,2715,重庆,2025,物理类
640,2871,重庆,2025,物理类
639,3012,重庆,2025,物理类
638,3140,重庆,2025,物理类
637,3304,重庆,2025,物理类
636,3447,重庆,2025,物理类
635,3585,重庆,2025,物理类
634,3733,重庆,2025,物理类
633,3902,重庆,2025,物理类
632,4055,重庆,2025,物理类
631,4220,重庆,2025,物理类
630,4393,重庆,2025,物理类
629,4544,重庆,2025,物理类
628,4748,重庆,2025,物理类
627,4946,重庆,2025,物理类
626,5142,重庆,2025,物理类
625,5354,重庆,2025,物理类
624,5565,重庆,2025,物理类
623,5765,重庆,2025,物理类
622,5983,重庆,2025,物理类
621,6202,重庆,2025,物理类
620,6407,重庆,2025,物理类
619,6632,重庆,2025,物理类
618,6864,重庆,2025,物理类
617,7131,重庆,2025,物理类
616,7362,重庆,2025,物理类
615,7630,重庆,2025,物理类
614,7866,重庆,2025,物理类
613,8129,重庆,2025,物理类
612,8369,重庆,2025,物理类
611,8639,重庆,2025,物理类
610,8898,重庆,2025,物理类
609,9189,重庆,2025,物理类
608,9455,重庆,2025,物理类
607,9740,重庆,2025,物理类
606,10026,重庆,2025,物理类
605,10294,重庆,2025,物理类
604,10556,重庆,2025,物理类
603,10859,重庆,2025,物理类
602,11125,重庆,2025,物理类
601,11420,重庆,2025,物理类
600,11716,重庆,2025,物理类
599,12008,重庆,2025,物理类
598,12327,重庆,2025,物理类
597,12651,重庆,2025,物理类
