院校名称,省份,科类,年份,批次,最低分,最低位次,招生计划
青岛科技大学,新疆,历史类,2025,本科一批,451,4108,18
中南林业科技大学,新疆,历史类,2025,本科一批,451,4108,25
临沂大学,新疆,历史类,2025,本科二批,451,4050,
汕头大学,新疆,历史类,2025,本科二批,451,4108,2
北华大学,新疆,历史类,2025,本科二批,451,,3
嘉兴南湖学院,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,450,,2
台州学院,新疆,历史类,2025,本科二批,450,4166,2
温州大学,新疆,历史类,2025,本科二批,450,4166,
重庆师范大学,新疆,历史类,2025,本科二批,450,4166,12
华中师范大学,新疆,历史类,2025,本科一批,449,,
山东航空学院,新疆,历史类,2025,本科二批,449,4216,
重庆理工大学,新疆,历史类,2025,本科二批,449,4108,7
华东理工大学,新疆,历史类,2025,本科一批,448,,
济南大学,新疆,历史类,2025,本科二批,448,4269,
贵州财经大学,新疆,历史类,2025,本科二批,448,4269,
大连大学,新疆,历史类,2025,本科二批,448,4269,2
吉林师范大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,447,,
武汉轻工大学,新疆,历史类,2025,本科二批,447,4166,
浙江传媒学院,新疆,历史类,2025,本科二批,447,4324,
河北师范大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,445,,5
西北师范大学,新疆,历史类,2025,本科二批,445,4429,
大连民族大学,新疆,历史类,2025,本科二批,445,4429,
山东财经大学,新疆,历史类,2025,本科二批,444,4486,
西安文理学院,新疆,历史类,2025,本科二批,444,4269,6
甘肃政法大学,新疆,历史类,2025,本科二批,444,4486,
南昌医学院,新疆,历史类,2025,本科二批,444,4486,
鲁东大学,新疆,历史类,2025,本科二批,443,4376,
湖北民族大学,新疆,历史类,2025,本科二批,443,4546,
河北科技大学,新疆,历史类,2025,本科二批,442,4611,4
重庆科技大学,新疆,历史类,2025,本科二批,442,4611,20
福建理工大学,新疆,历史类,2025,本科二批,442,4546,4
延安大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,441,,1
福建江夏学院,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,441,,
云南民族大学,新疆,历史类,2025,本科二批,440,4734,
嘉兴南湖学院,新疆,历史类,2025,本科二批,440,4734,
安徽农业大学,新疆,历史类,2025,本科二批,439,4794,2
青岛理工大学,新疆,历史类,2025,本科二批,439,4794,
上海海事大学,新疆,历史类,2025,本科一批,436,,
吉林财经大学,新疆,历史类,2025,本科二批,436,4988,
大理大学,新疆,历史类,2025,本科二批,436,4988,12
江西农业大学,新疆,历史类,2025,本科二批,435,5067,
湖北文理学院,新疆,历史类,2025,本科二批,435,5067,
兰州交通大学,新疆,历史类,2025,本科二批,435,5067,
甘肃中医药大学,新疆,历史类,2025,本科二批,435,5067,14
徐州工程学院,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,434,,
曲阜师范大学,新疆,历史类,2025,本科二批,434,5139,
北方工业大学,新疆,历史类,2025,本科一批,432,,
福建师范大学,新疆,历史类,2025,本科二批,432,5282,15
辽宁师范大学,新疆,历史类,2025,本科二批,431,5356,24
山东工商学院,新疆,历史类,2025,本科二批,431,5356,
天津师范大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科一批次,430,,
河北经贸大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,430,,5
上海商学院,新疆,历史类,2025,本科二批,430,5425,
广州大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科一批次,429,,
渭南师范学院,新疆,历史类,2025,本科二批,429,,6
厦门理工学院,新疆,历史类,2025,本科二批,429,5356,6
山东石油化工学院,新疆,历史类,2025,本科二批,429,5489,9
河北科技大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,428,,4
渭南师范学院,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,427,,1
湖南人文科技学院,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,426,,1
榆林学院,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,426,,
浙江海洋大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,426,,
